location_id,name,brand,address,city,state,zip_code,phone,latitude,longitude,website,is_kroger_banner,status,status_basis,source,api_collected_at_utc,department_count
02100816,Payless Super Market - Applewood Payless,PAYLESS,1900 Applewood Center Dr,Anderson,IN,46013,7656493446,40.05763,-85.6565806,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,23
02100814,Payless Super Market - Cross Street Payless,PAYLESS,1845 N Scatterfield Rd,Anderson,IN,46012,7656492276,40.133221,-85.661176,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,36
02100848,Payless Super Market - Meridian Street Payless,PAYLESS,3050 Meridian St,Anderson,IN,46016,7656447702,40.0855707,-85.6784333,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,26
02100822,Payless Super Market - Beck Lane Payless,PAYLESS,65 Beck Ln,Lafayette,IN,47909,7654740677,40.3861525,-86.9025379,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,30
02100827,Payless Super Market - Maple Point Payless,PAYLESS,2513 Maple Point Dr,Lafayette,IN,47905,7654477533,40.389134,-86.845213,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
02100843,Payless Super Market - Payless on Greenbush,PAYLESS,2200 Greenbush St,Lafayette,IN,47904,7654474693,40.4336444,-86.8699777,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
02100338,Payless Super Market - Kroger Tillotson,PAYLESS,715 S Tillotson Ave,Muncie,IN,47304,7652131200,40.18764,-85.421457,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,12
02100336,Payless Super Market - Payless McGalliard,PAYLESS,1500 W McGalliard Rd,Muncie,IN,47304,7657511500,40.220425,-85.404581,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,38
02100824,Payless Super Market - W Lafayette Payless,PAYLESS,1032 Sagamore Pkwy W,West Lafayette,IN,47906,7654631556,40.4553245,-86.9174333,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,49
53400123,Pick n Save - Pick n Save Appleton - Ballard,PICK N SAVE,2700 N Ballard Rd,APPLETON,WI,54911,9209930148,44.2861969,-88.372519,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,25
53400118,Pick n Save - Pick n Save Appleton - Wisc Ave,PICK N SAVE,2400 W Wisconsin Ave,APPLETON,WI,54914,9208310333,44.2746386,-88.4447433,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,25
53400115,Pick n Save - Antigo,PICK N SAVE,406 Prosser Pl,Antigo,WI,54409,7156237621,45.1636884,-89.1467303,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
53400187,Pick n Save - PNS Appleton - Calumet,PICK N SAVE,511 W Calumet St,Appleton,WI,54915,9207340636,44.241283,-88.414542,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,17
53400403,Pick n Save - PNS Appleton - Stoneybroo,PICK N SAVE,N135 Stoney Brook Rd,Appleton,WI,54915,9209970232,44.24533,-88.352746,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,25
53400397,Pick n Save - PNS Brookfield - Greenfie,PICK N SAVE,15170 W Greenfield Ave,BROOKFIELD,WI,53005,2627822745,43.0179218,-88.1016015,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
53400111,Pick n Save - PNS Green Bay Bellevue,PICK N SAVE,2064 Lime Kiln Rd,Bellevue,WI,54311,9204698293,44.4646419,-87.9870699,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
53400368,Pick n Save - PNS Brookfield - Calhoun,PICK N SAVE,17295 W Capitol Dr,Brookfield,WI,53045,2627832080,43.0887676,-88.1267585,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
53400867,Pick n Save - PNS Brown Deer - Green Ba,PICK N SAVE,9200 N Green Bay Rd,Brown Deer,WI,53209,4143546653,43.1847502,-87.9626825,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,17
53400414,Pick n Save - PNS - Burlington,PICK N SAVE,1008 Milwaukee Ave,Burlington,WI,53105,2627633695,42.689279,-88.265033,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
53400392,Pick n Save - PNS Columbus,PICK N SAVE,210 Dix St,Columbus,WI,53925,9206232205,43.34497,-89.031996,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,16
53400393,Pick n Save - PNS DeForest,PICK N SAVE,621 S Main St,Deforest,WI,53532,6088468922,43.2402127,-89.3425138,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,25
53400351,Pick n Save - PNS Eagle River,PICK N SAVE,711 US Highway 45 N,EAGLE RIVER,WI,54521,7154794416,45.925409,-89.254133,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,20
53400389,Pick n Save - PNS FDL - Johnson St,PICK N SAVE,760 W Johnson St,FOND DU LAC,WI,54935,9209296510,43.7822284,-88.4754384,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,23
53400182,Pick n Save - PNS Fitchburg,PICK N SAVE,3010 Cahill Main,Fitchburg,WI,53711,6082712024,43.018185,-89.421417,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,11
53400472,Pick n Save - PNS FDL - Pioneer,PICK N SAVE,55 W Pioneer Rd,Fond du Lac,WI,54935,9209219898,43.7555891,-88.450962,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,24
53400396,Pick n Save - PNS Fort Atkinson,PICK N SAVE,1505 Madison Ave,Fort Atkinson,WI,53538,9205682603,42.939402,-88.860556,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,24
53400431,Pick n Save - PNS Franklin,PICK N SAVE,7780 S Lovers Lane Rd,Franklin,WI,53132,4144255400,42.9035976,-88.0363435,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,20
53400360,Pick n Save - PNS Franklin - Rawson,PICK N SAVE,7201 S 76th St,Franklin,WI,53132,4144278100,42.913918,-88.012773,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
53400357,Pick n Save - PNS Germantown,PICK N SAVE,N112W16200 Mequon Rd,GERMANTOWN,WI,53022,2622530841,43.222075,-88.110226,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,9
53400886,Pick n Save - PNS - Grafton,PICK N SAVE,301 Falls Rd,Grafton,WI,53024,2622435900,43.3080241,-87.9616959,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,18
53400186,Pick n Save - PNS - Green Bay-Main,PICK N SAVE,1819 Main St,Green Bay,WI,54302,9204680447,44.495662,-87.976595,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,25
53400366,Pick n Save - PNS Hales Corners,PICK N SAVE,5800 S 108th St,HALES CORNERS,WI,53130,4144278812,42.9389648,-88.0461502,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,19
53400871,Pick n Save - PNS Kenosha - 18th St,PICK N SAVE,2811 18th St,Kenosha,WI,53140,2625970110,42.6232173,-87.8444179,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,25
53400874,Pick n Save - PNS Kenosha - Hwy 50,PICK N SAVE,5710 75th St,Kenosha,WI,53142,2626974982,42.5685798,-87.8771383,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,30
53400183,Pick n Save - PNS Madison - Park,PICK N SAVE,1312 Park St.,MADISON,WI,53715,6082573748,43.05233,-89.3958435,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,15
53400178,Pick n Save - PNS Madison - Shopko Dr,PICK N SAVE,2502 Shopko Dr,MADISON,WI,53704,6082431000,43.1133148,-89.3495763,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
53400379,Pick n Save - PNS Marshfield,PICK N SAVE,641 S Central Ave,MARSHFIELD,WI,54449,7153848716,44.6610638,-90.1751301,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,24
53400394,Pick n Save - PNS McFarland,PICK N SAVE,5709 US Highway 51,MCFARLAND,WI,53558,6088383604,43.0158813,-89.2999607,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,19
53400889,Pick n Save Marketplace - PNS Men Falls - East,PICK N SAVE,N77W14435 Appleton Ave,MENOMONEE FALLS,WI,53051,2622557598,43.158382,-88.090415,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,10
53400372,Pick n Save - PNS 81st Bluemound,PICK N SAVE,8151 W Bluemound Rd,MILWAUKEE,WI,53213,4147719039,43.0355055,-88.0144455,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,14
53400882,Pick n Save - PNS Milw - 11th Garfield,PICK N SAVE,1100 E Garfield Ave,MILWAUKEE,WI,53212,4143748621,43.0594056,-87.8969539,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
53400868,Pick n Save - PNS Milw - East Point,PICK N SAVE,605 E Lyon St,MILWAUKEE,WI,53202,4142726677,43.0489986,-87.9040399,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,23
53400878,Pick n Save - PNS Milw - Holt,PICK N SAVE,250 W Holt Ave,MILWAUKEE,WI,53207,4142942144,42.9840325,-87.9129571,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,30
53400353,Pick n Save - PNS Monroe,PICK N SAVE,246 8th St,MONROE,WI,53566,6085646950,42.6017849,-89.656268,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,22
53400891,Pick n Save - PNS Mt Pleasant South,PICK N SAVE,2820 S Green Bay Rd,MOUNT PLEASANT,WI,53406,2625549630,42.6987983,-87.8565992,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,30
53400381,Pick n Save - PNS Muskego,PICK N SAVE,S74 W17005 Janesville Rd,MUSKEGO,WI,53150,2626791931,42.908292,-88.1262362,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
53400131,Pick n Save - PNS Maple Grove,PICK N SAVE,3197 Maple Grove Dr,Madison,WI,53719,6084107050,43.0147397,-89.498311,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
53400185,Pick n Save - Pick n Save - Manitowoc,PICK N SAVE,3300 Calumet Ave,Manitowoc,WI,54220,9206826827,44.0863041,-87.6894647,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,24
53400365,Pick n Save - PNS Milw - Midtown,PICK N SAVE,5700 W Capitol Dr,Milwaukee,WI,53216,4148733085,43.0916795,-87.9841238,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,19
53400418,Pick n Save - PNS W Good Hope,PICK N SAVE,7401 W Good Hope Rd,Milwaukee,WI,53223,4143580011,43.1466823,-88.0024401,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,24
53400856,Pick n Save - PNS Mount Pleasant,PICK N SAVE,1202 N Green Bay Rd,Mount Pleasant,WI,53406,2628848749,42.7355158,-87.8407363,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
53400398,Pick n Save - PNS Delafield,PICK N SAVE,3161 Village Square Dr,NASHOTAH,WI,53029,2623691416,43.103186,-88.365206,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,24
53400124,Pick n Save - PNS Neenah - Commercial,PICK N SAVE,1530 S Commercial St,Neenah,WI,54956,9207518842,44.155403,-88.461385,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,20
53400412,Pick n Save - PNS Neenah-Green Bay Rd,PICK N SAVE,828 Fox Point Plz,Neenah,WI,54956,9207229427,44.176142,-88.482137,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
53400382,Pick n Save - PNS New Berlin 154th Nat,PICK N SAVE,15445 W National Ave,New Berlin,WI,53151,2627891000,42.9749798,-88.1061331,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
53400375,Pick n Save - PNS Oshkosh - Jackson,PICK N SAVE,1900 Jackson St,OSHKOSH,WI,54901,9204247820,44.0414489,-88.5416942,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,25
53400478,Pick n Save - PNS Oshkosh - Koeller 20t,PICK N SAVE,1940 S Koeller St,OSHKOSH,WI,54901,9203033300,43.9986325,-88.5761178,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
53400862,Pick n Save - PNS Oak Creek - Puetz How,PICK N SAVE,8770 S Howell Ave,Oak Creek,WI,53154,4145719910,42.8851925,-87.9097975,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,24
53400348,Pick n Save - PNS Oak Creek - Tri City,PICK N SAVE,6462 S 27th St,Oak Creek,WI,53154,4147611240,42.9277681,-87.9475856,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,26
53400127,Pick n Save - PNS Phillips,PICK N SAVE,256 S Lake Ave,PHILLIPS,WI,54555,7152607001,45.6874453,-90.3952399,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,15
53400343,Pick n Save - PNS Plymouth WI,PICK N SAVE,2643 Eastern Ave,PLYMOUTH,WI,53073,9208926648,43.7464701,-87.9486731,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,21
53400374,Pick n Save - PNS Pewaukee - Capitol,PICK N SAVE,1405 Capitol Dr,Pewaukee,WI,53072,2626951156,43.0850799,-88.229418,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,17
53400378,Pick n Save - PNS Caledonia,PICK N SAVE,5111 Douglas Ave,Racine,WI,53402,2627520951,42.7859,-87.807312,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
53400404,Pick n Save - PNS Mosinee,PICK N SAVE,10101 Market St,Rothschild,WI,54474,7152410191,44.8642828,-89.6345,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,15
53400432,Pick n Save - PNS Sheboygan - 25th St,PICK N SAVE,1317 N 25th St,SHEBOYGAN,WI,53081,9204592802,43.759201,-87.7383652,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,22
53400390,Pick n Save - PNS Stoughton,PICK N SAVE,1750 US Highway 51,STOUGHTON,WI,53589,6088730171,42.9196632,-89.2420377,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,9
53400130,Pick n Save - PNS - Sun Prairie - E Main,PICK N SAVE,640 E Main St,SUN PRAIRIE,WI,53590,6088377555,43.1814165,-89.2043715,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
53400857,Pick n Save - PNS St Francis,PICK N SAVE,4698 S Whitnall Ave,Saint Francis,WI,53235,4147698801,42.960926,-87.876698,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,31
53400406,Pick n Save - PNS Schofield,PICK N SAVE,2806 Schofield Ave,Schofield,WI,54476,7153599123,44.908191,-89.5889253,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,19
53400329,Pick n Save - PNS Sturgeon Bay,PICK N SAVE,1847 Egg Harbor Rd,Sturgeon Bay,WI,54235,9207438830,44.8504115,-87.3494893,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,20
53400408,Pick n Save - PNS Two Rivers,PICK N SAVE,1010 22nd St,Two Rivers,WI,54241,9207932266,44.15428,-87.5606389,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,19
53400410,Pick n Save - PNS Waterford,PICK N SAVE,515 N Milwaukee St,WATERFORD,WI,53185,2628046060,42.769981,-88.203002,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,20
53400415,Pick n Save - PNS-Sunset West,PICK N SAVE,1220 W Sunset Dr,WAUKESHA,WI,53189,2624466980,42.9915922,-88.25768,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,8
53400405,Pick n Save - PNS Wausau,PICK N SAVE,205 Central Bridge St,WAUSAU,WI,54401,7158491323,44.9670265,-89.6346445,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,23
53400847,Pick n Save - PNS West Allis - 67th Nat,PICK N SAVE,6760 W National Ave,WEST ALLIS,WI,53214,4144766061,43.0149269,-87.9974899,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
53400407,Pick n Save - PNS West Milwaukee,PICK N SAVE,2201 Miller Park Way,WEST MILWAUKEE,WI,53219,4143839755,43.005201,-87.9701639,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,26
53400386,Pick n Save - PNS Wales,PICK N SAVE,405 N Wales Rd,Wales,WI,53183,2629689460,43.0103738,-88.3854876,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,23
53400888,Pick n Save - PNS Watertown,PICK N SAVE,624 S Church St,Watertown,WI,53094,9202618281,43.188267,-88.7315055,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,26
53400308,Pick n Save - PNS Waukesha - Sunset E,PICK N SAVE,220 E Sunset Dr,Waukesha,WI,53189,2625477801,42.9894772,-88.2224775,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,26
53400352,Pick n Save - PNS Waupaca,PICK N SAVE,955 W Fulton St,Waupaca,WI,54981,7152587624,44.3558375,-89.1068362,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,20
53400175,Pick n Save - Pick n Save Wautoma,PICK N SAVE,N2573 Plaza Rd,Wautoma,WI,54982,9207872027,44.072299,-89.2713175,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,16
53400416,Pick n Save - PNS - Hwy 100 Walnut,PICK N SAVE,1717 N Mayfair Rd,Wauwatosa,WI,53226,4147781839,43.0537133,-88.049081,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,21
53400846,Pick n Save - PNS West Allis - 108th Cl,PICK N SAVE,2625 S 108th St,West Allis,WI,53227,4145411333,42.997141,-88.0496016,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,31
53400430,Pick n Save - PNS West Bend - South,PICK N SAVE,1629 S Main St,West Bend,WI,53095,2623385626,43.400358,-88.180132,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
53400417,Pick n Save - PNS West Bend - Washingto,PICK N SAVE,2518 W Washington St,West Bend,WI,53095,2623385632,43.428919,-88.217117,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,23
53400121,Pick n Save - Wisconsin Rapids,PICK N SAVE,900 E Riverview Expy,Wisconsin Rapids,WI,54494,7156317180,44.378309,-89.8155229,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,18
70500201,Quality Food Center - Bethany,QFC,4756 NW Bethany Blvd,Portland,OR,97229,5035330552,45.5535386,-122.8351837,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,26
70500206,Quality Food Center - Moreland,QFC,6411 SE Milwaukie Ave,Portland,OR,97202,5032315595,45.4761876,-122.6494161,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,24
70500205,Quality Food Center - Mount Tabor,QFC,5544 E Burnside St,Portland,OR,97215,5039638220,45.5225797,-122.6063421,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
70500202,Quality Food Center - West Hills,QFC,7525 SW Barnes Rd,Portland,OR,97225,5032030027,45.5157532,-122.75491,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
70500101,Quality Food Center - Belfair,QFC,201 NE State Route 300,Belfair,WA,98528,3602752050,47.453081,-122.828639,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,33
70500808,Quality Food Center - Bellevue,QFC,10116 NE 8th St STE 1,Bellevue,WA,98004,4254550870,47.618564,-122.205617,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,34
70500874,Quality Food Center - Bellevue East,QFC,1510 145th Pl SE,Bellevue,WA,98007,4256532162,47.5968803,-122.1484722,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,30
70500826,Quality Food Center - Crossroads,QFC,15600 NE 8th St Ste K1,Bellevue,WA,98008,4258650282,47.620207,-122.130879,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,25
70500822,Quality Food Center - Factoria,QFC,3550 Factoria Blvd SE,Bellevue,WA,98006,4256437110,47.5786777,-122.1671929,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
70500859,Quality Food Center - Northtown Bellevue,QFC,2636 Bellevue Way NE,Bellevue,WA,98004,4258224154,47.6347518,-122.2007629,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,18
70500819,Quality Food Center - Bothell,QFC,18921 Bothell Way NE,Bothell,WA,98011,4254857548,47.7652079,-122.2116418,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,30
70500850,Quality Food Center - Canyon Park,QFC,22833 Bothell Everett Hwy,Bothell,WA,98021,4254851991,47.789832,-122.21610989999999,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
70500851,Quality Food Center - Edmonds,QFC,22828 100th Ave W,Edmonds,WA,98020,4257750542,47.7913701,-122.367671,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,33
70500863,Quality Food Center - Enumclaw,QFC,1009 Monroe Ave,Enumclaw,WA,98022,3608255155,47.200494,-121.99063100000001,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,30
70500852,Quality Food Center - Claremont,QFC,4919 Evergreen Way,Everett,WA,98203,4252599262,47.9525261,-122.2120286,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
70500853,Quality Food Center - Everett-Broadway,QFC,2615 Broadway,Everett,WA,98201,4252596061,47.9828865,-122.2005469,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,30
70500821,Quality Food Center - Issaquah,QFC,1540 NW Gilman Blvd,Issaquah,WA,98027,4253924475,47.546589,-122.060371,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
70500803,Quality Food Center - Meridian,QFC,13310 SE 240th St,Kent,WA,98042,2536303560,47.3874533,-122.163015,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,24
70500838,Quality Food Center - Inglewood,QFC,14130 Juanita Dr NE,Kirkland,WA,98034,4258214885,47.728966,-122.243138,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
70500894,Quality Food Center - Kirkland Urban,QFC,425 Urban Plz Ste 100,Kirkland,WA,98033,4258272205,47.67774,-122.19894,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,35
70500828,Quality Food Center - QFC Totem Lake,QFC,11224 NE 124th St,Kirkland,WA,98034,4258218502,47.7124033,-122.1911728,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,30
